"File_221110_221531 - RawData"
"Wavelength nm.";"Abs."
776,50;-0,02100
777,00;-0,02097
777,50;-0,02094
778,00;-0,02089
778,50;-0,02083
779,00;-0,02080
779,50;-0,02086
780,00;-0,02086
780,50;-0,02090
781,00;-0,02092
781,50;-0,02103
782,00;-0,02113
782,50;-0,02119
783,00;-0,02127
783,50;-0,02132
784,00;-0,02144
784,50;-0,02155
785,00;-0,02150
785,50;-0,02148
786,00;-0,02147
786,50;-0,02138
787,00;-0,02136
787,50;-0,02124
788,00;-0,02112
788,50;-0,02104
789,00;-0,02106
789,50;-0,02094
790,00;-0,02084
790,50;-0,02086
791,00;-0,02084
791,50;-0,02092
792,00;-0,02098
792,50;-0,02097
793,00;-0,02103
793,50;-0,02106
794,00;-0,02119
794,50;-0,02135
795,00;-0,02141
795,50;-0,02138
796,00;-0,02135
796,50;-0,02135
797,00;-0,02133
797,50;-0,02142
798,00;-0,02144
798,50;-0,02144
799,00;-0,02141
799,50;-0,02126
800,00;-0,02104
800,50;-0,02110
801,00;-0,02115
801,50;-0,02113
802,00;-0,02107
802,50;-0,02098
803,00;-0,02081
803,50;-0,02089
804,00;-0,02106
804,50;-0,02107
805,00;-0,02110
805,50;-0,02112
806,00;-0,02119
806,50;-0,02122
807,00;-0,02124
807,50;-0,02132
808,00;-0,02145
808,50;-0,02147
809,00;-0,02148
809,50;-0,02138
810,00;-0,02133
810,50;-0,02135
811,00;-0,02133
811,50;-0,02132
812,00;-0,02122
812,50;-0,02118
813,00;-0,02116
813,50;-0,02113
814,00;-0,02103
814,50;-0,02106
815,00;-0,02104
815,50;-0,02103
816,00;-0,02100
816,50;-0,02098
817,00;-0,02110
817,50;-0,02113
818,00;-0,02115
818,50;-0,02113
819,00;-0,02122
819,50;-0,02130
820,00;-0,02135
820,50;-0,02145
821,00;-0,02148
821,50;-0,02147
822,00;-0,02147
822,50;-0,02136
823,00;-0,02130
823,50;-0,02141
824,00;-0,02141
824,50;-0,02130
825,00;-0,02124
825,50;-0,02118
826,00;-0,02104
826,50;-0,02106
827,00;-0,02103
827,50;-0,02103
828,00;-0,02109
828,50;-0,02113
829,00;-0,02112
829,50;-0,02107
830,00;-0,02103
830,50;-0,02109
831,00;-0,02115
831,50;-0,02119
832,00;-0,02122
832,50;-0,02126
833,00;-0,02130
833,50;-0,02138
834,00;-0,02145
834,50;-0,02139
835,00;-0,02135
835,50;-0,02138
836,00;-0,02138
836,50;-0,02132
837,00;-0,02132
837,50;-0,02132
838,00;-0,02129
838,50;-0,02124
839,00;-0,02118
839,50;-0,02115
840,00;-0,02106
840,50;-0,02104
841,00;-0,02104
841,50;-0,02107
842,00;-0,02118
842,50;-0,02116
843,00;-0,02107
843,50;-0,02104
844,00;-0,02115
844,50;-0,02121
845,00;-0,02127
845,50;-0,02136
846,00;-0,02141
846,50;-0,02141
847,00;-0,02138
847,50;-0,02138
848,00;-0,02145
848,50;-0,02156
849,00;-0,02153
849,50;-0,02158
850,00;-0,02161
850,50;-0,02141
851,00;-0,02133
851,50;-0,02130
852,00;-0,02124
852,50;-0,02119
853,00;-0,02116
853,50;-0,02118
854,00;-0,02116
854,50;-0,02104
855,00;-0,02100
855,50;-0,02110
856,00;-0,02116
856,50;-0,02130
857,00;-0,02130
857,50;-0,02127
858,00;-0,02126
858,50;-0,02119
859,00;-0,02122
859,50;-0,02138
860,00;-0,02144
860,50;-0,02148
861,00;-0,02153
861,50;-0,02147
862,00;-0,02144
862,50;-0,02144
863,00;-0,02151
863,50;-0,02141
864,00;-0,02132
864,50;-0,02127
865,00;-0,02121
865,50;-0,02124
866,00;-0,02126
866,50;-0,02124
867,00;-0,02113
867,50;-0,02106
868,00;-0,02109
868,50;-0,02107
869,00;-0,02109
869,50;-0,02101
870,00;-0,02104
870,50;-0,02104
871,00;-0,02104
871,50;-0,02110
872,00;-0,02115
872,50;-0,02116
873,00;-0,02116
873,50;-0,02121
874,00;-0,02127
874,50;-0,02133
875,00;-0,02138
875,50;-0,02142
876,00;-0,02145
876,50;-0,02139
877,00;-0,02142
877,50;-0,02138
878,00;-0,02144
878,50;-0,02139
879,00;-0,02141
879,50;-0,02138
880,00;-0,02135
880,50;-0,02126
881,00;-0,02112
881,50;-0,02106
882,00;-0,02109
882,50;-0,02110
883,00;-0,02110
883,50;-0,02103
884,00;-0,02106
884,50;-0,02109
885,00;-0,02110
