"File_221110_220917 - RawData"
"Wavelength nm.","Abs."
999.00,-0.01237
999.50,-0.01265
1000.00,-0.01283
1000.50,-0.01300
1001.00,-0.01321
1001.50,-0.01347
1002.00,-0.01376
1002.50,-0.01396
1003.00,-0.01414
1003.50,-0.01431
1004.00,-0.01447
1004.50,-0.01462
1005.00,-0.01472
1005.50,-0.01486
1006.00,-0.01492
1006.50,-0.01517
1007.00,-0.01541
1007.50,-0.01546
1008.00,-0.01553
1008.50,-0.01556
1009.00,-0.01550
1009.50,-0.01553
1010.00,-0.01563
1010.50,-0.01579
1011.00,-0.01584
1011.50,-0.01584
1012.00,-0.01578
1012.50,-0.01569
1013.00,-0.01558
1013.50,-0.01550
1014.00,-0.01541
1014.50,-0.01540
1015.00,-0.01535
1015.50,-0.01524
1016.00,-0.01509
1016.50,-0.01497
1017.00,-0.01482
1017.50,-0.01459
1018.00,-0.01437
1018.50,-0.01418
1019.00,-0.01390
1019.50,-0.01373
1020.00,-0.01363
1020.50,-0.01335
1021.00,-0.01318
1021.50,-0.01297
1022.00,-0.01274
1022.50,-0.01250
1023.00,-0.01222
1023.50,-0.01198
1024.00,-0.01169
1024.50,-0.01158
1025.00,-0.01128
1025.50,-0.01099
1026.00,-0.01070
1026.50,-0.01047
1027.00,-0.01022
1027.50,-0.01007
1028.00,-0.00987
1028.50,-0.00963
1029.00,-0.00945
1029.50,-0.00926
1030.00,-0.00900
1030.50,-0.00876
1031.00,-0.00847
1031.50,-0.00830
1032.00,-0.00813
1032.50,-0.00801
1033.00,-0.00795
1033.50,-0.00780
1034.00,-0.00766
1034.50,-0.00755
1035.00,-0.00732
1035.50,-0.00722
1036.00,-0.00714
1036.50,-0.00708
1037.00,-0.00706
1037.50,-0.00699
1038.00,-0.00700
1038.50,-0.00694
1039.00,-0.00688
1039.50,-0.00687
1040.00,-0.00679
1040.50,-0.00679
1041.00,-0.00690
1041.50,-0.00699
1042.00,-0.00720
1042.50,-0.00728
1043.00,-0.00728
1043.50,-0.00735
1044.00,-0.00740
1044.50,-0.00757
1045.00,-0.00769
1045.50,-0.00783
1046.00,-0.00800
1046.50,-0.00819
1047.00,-0.00838
1047.50,-0.00839
1048.00,-0.00850
1048.50,-0.00885
1049.00,-0.00902
1049.50,-0.00925
1050.00,-0.00961
1050.50,-0.00980
1051.00,-0.01003
1051.50,-0.01012
1052.00,-0.01007
1052.50,-0.01039
1053.00,-0.01073
1053.50,-0.01105
1054.00,-0.01140
1054.50,-0.01138
1055.00,-0.01137
1055.50,-0.01172
1056.00,-0.01201
1056.50,-0.01225
1057.00,-0.01251
1057.50,-0.01256
1058.00,-0.01262
1058.50,-0.01282
1059.00,-0.01302
1059.50,-0.01329
1060.00,-0.01366
1060.50,-0.01378
1061.00,-0.01389
1061.50,-0.01398
1062.00,-0.01393
1062.50,-0.01421
1063.00,-0.01451
1063.50,-0.01459
1064.00,-0.01465
1064.50,-0.01463
1065.00,-0.01469
1065.50,-0.01480
1066.00,-0.01497
1066.50,-0.01500
1067.00,-0.01494
1067.50,-0.01495
1068.00,-0.01497
1068.50,-0.01500
1069.00,-0.01509
1069.50,-0.01494
1070.00,-0.01482
1070.50,-0.01469
1071.00,-0.01479
1071.50,-0.01483
1072.00,-0.01477
1072.50,-0.01465
1073.00,-0.01448
1073.50,-0.01442
1074.00,-0.01434
1074.50,-0.01418
1075.00,-0.01393
1075.50,-0.01390
1076.00,-0.01389
1076.50,-0.01352
1077.00,-0.01320
1077.50,-0.01314
1078.00,-0.01317
1078.50,-0.01305
1079.00,-0.01273
1079.50,-0.01239
1080.00,-0.01218
1080.50,-0.01204
1081.00,-0.01196
1081.50,-0.01155
1082.00,-0.01106
1082.50,-0.01086
1083.00,-0.01083
1083.50,-0.01074
1084.00,-0.01028
1084.50,-0.00938
1085.00,-0.00923
1085.50,-0.00972
1086.00,-0.00977
1086.50,-0.00938
1087.00,-0.00906
1087.50,-0.00887
1088.00,-0.00865
1088.50,-0.00850
1089.00,-0.00842
1089.50,-0.00827
1090.00,-0.00813
1090.50,-0.00787
1091.00,-0.00766
1091.50,-0.00757
1092.00,-0.00740
1092.50,-0.00722
1093.00,-0.00691
1093.50,-0.00708
1094.00,-0.00700
1094.50,-0.00679
1095.00,-0.00658
1095.50,-0.00641
1096.00,-0.00626
1096.50,-0.00626
1097.00,-0.00636
1097.50,-0.00623
1098.00,-0.00615
1098.50,-0.00615
1099.00,-0.00623
1099.50,-0.00624
1100.00,-0.00620
