"File_221110_220658 - RawData"
"Wavelength nm.","Abs."
996.50,-0.01465
997.00,-0.01443
997.50,-0.01425
998.00,-0.01410
998.50,-0.01392
999.00,-0.01379
999.50,-0.01346
1000.00,-0.01312
1000.50,-0.01297
1001.00,-0.01277
1001.50,-0.01253
1002.00,-0.01227
1002.50,-0.01201
1003.00,-0.01176
1003.50,-0.01146
1004.00,-0.01117
1004.50,-0.01091
1005.00,-0.01071
1005.50,-0.01054
1006.00,-0.01033
1006.50,-0.01019
1007.00,-0.00999
1007.50,-0.00980
1008.00,-0.00957
1008.50,-0.00943
1009.00,-0.00925
1009.50,-0.00905
1010.00,-0.00894
1010.50,-0.00891
1011.00,-0.00883
1011.50,-0.00871
1012.00,-0.00861
1012.50,-0.00850
1013.00,-0.00845
1013.50,-0.00845
1014.00,-0.00845
1014.50,-0.00850
1015.00,-0.00854
1015.50,-0.00853
1016.00,-0.00856
1016.50,-0.00870
1017.00,-0.00876
1017.50,-0.00882
1018.00,-0.00885
1018.50,-0.00894
1019.00,-0.00908
1019.50,-0.00920
1020.00,-0.00949
1020.50,-0.00964
1021.00,-0.00984
1021.50,-0.01007
1022.00,-0.01024
1022.50,-0.01050
1023.00,-0.01071
1023.50,-0.01093
1024.00,-0.01114
1024.50,-0.01138
1025.00,-0.01155
1025.50,-0.01178
1026.00,-0.01189
1026.50,-0.01215
1027.00,-0.01237
1027.50,-0.01260
1028.00,-0.01283
1028.50,-0.01306
1029.00,-0.01332
1029.50,-0.01352
1030.00,-0.01369
1030.50,-0.01387
1031.00,-0.01401
1031.50,-0.01416
1032.00,-0.01428
1032.50,-0.01445
1033.00,-0.01468
1033.50,-0.01474
1034.00,-0.01474
1034.50,-0.01482
1035.00,-0.01482
1035.50,-0.01486
1036.00,-0.01494
1036.50,-0.01500
1037.00,-0.01508
1037.50,-0.01506
1038.00,-0.01509
1038.50,-0.01494
1039.00,-0.01477
1039.50,-0.01472
1040.00,-0.01459
1040.50,-0.01457
1041.00,-0.01445
1041.50,-0.01437
1042.00,-0.01436
1042.50,-0.01418
1043.00,-0.01398
1043.50,-0.01375
1044.00,-0.01352
1044.50,-0.01331
1045.00,-0.01309
1045.50,-0.01289
1046.00,-0.01273
1046.50,-0.01256
1047.00,-0.01241
1047.50,-0.01212
1048.00,-0.01184
1048.50,-0.01160
1049.00,-0.01135
1049.50,-0.01126
1050.00,-0.01117
1050.50,-0.01091
1051.00,-0.01057
1051.50,-0.01021
1052.00,-0.00996
1052.50,-0.00984
1053.00,-0.00978
1053.50,-0.00960
1054.00,-0.00948
1054.50,-0.00912
1055.00,-0.00880
1055.50,-0.00868
1056.00,-0.00868
1056.50,-0.00858
1057.00,-0.00853
1057.50,-0.00836
1058.00,-0.00809
1058.50,-0.00793
1059.00,-0.00792
1059.50,-0.00800
1060.00,-0.00804
1060.50,-0.00797
1061.00,-0.00789
1061.50,-0.00778
1062.00,-0.00764
1062.50,-0.00783
1063.00,-0.00798
1063.50,-0.00792
1064.00,-0.00792
1064.50,-0.00798
1065.00,-0.00803
1065.50,-0.00819
1066.00,-0.00842
1066.50,-0.00854
1067.00,-0.00858
1067.50,-0.00864
1068.00,-0.00882
1068.50,-0.00900
1069.00,-0.00920
1069.50,-0.00929
1070.00,-0.00943
1070.50,-0.00960
1071.00,-0.00992
1071.50,-0.01012
1072.00,-0.01030
1072.50,-0.01045
1073.00,-0.01062
1073.50,-0.01091
1074.00,-0.01109
1074.50,-0.01112
1075.00,-0.01122
1075.50,-0.01158
1076.00,-0.01193
1076.50,-0.01199
1077.00,-0.01193
1077.50,-0.01222
1078.00,-0.01259
1078.50,-0.01286
1079.00,-0.01292
1079.50,-0.01306
1080.00,-0.01318
1080.50,-0.01338
1081.00,-0.01363
1081.50,-0.01355
1082.00,-0.01341
1082.50,-0.01355
1083.00,-0.01381
1083.50,-0.01399
1084.00,-0.01404
1084.50,-0.01402
1085.00,-0.01404
1085.50,-0.01422
1086.00,-0.01437
1086.50,-0.01421
1087.00,-0.01404
1087.50,-0.01413
1088.00,-0.01404
1088.50,-0.01408
1089.00,-0.01408
1089.50,-0.01407
1090.00,-0.01401
1090.50,-0.01390
1091.00,-0.01379
1091.50,-0.01373
1092.00,-0.01363
1092.50,-0.01349
1093.00,-0.01334
1093.50,-0.01329
1094.00,-0.01308
1094.50,-0.01295
1095.00,-0.01274
1095.50,-0.01256
1096.00,-0.01231
1096.50,-0.01227
1097.00,-0.01218
1097.50,-0.01189
1098.00,-0.01167
1098.50,-0.01151
1099.00,-0.01143
1099.50,-0.01120
1100.00,-0.01100
