"File_221110_220341 - RawData"
"Wavelength nm.","Abs."
998.50,-0.01518
999.00,-0.01526
999.50,-0.01523
1000.00,-0.01520
1000.50,-0.01523
1001.00,-0.01527
1001.50,-0.01532
1002.00,-0.01535
1002.50,-0.01537
1003.00,-0.01534
1003.50,-0.01529
1004.00,-0.01518
1004.50,-0.01517
1005.00,-0.01517
1005.50,-0.01515
1006.00,-0.01506
1006.50,-0.01503
1007.00,-0.01503
1007.50,-0.01495
1008.00,-0.01485
1008.50,-0.01486
1009.00,-0.01480
1009.50,-0.01469
1010.00,-0.01463
1010.50,-0.01465
1011.00,-0.01465
1011.50,-0.01459
1012.00,-0.01448
1012.50,-0.01428
1013.00,-0.01416
1013.50,-0.01413
1014.00,-0.01410
1014.50,-0.01405
1015.00,-0.01399
1015.50,-0.01392
1016.00,-0.01387
1016.50,-0.01382
1017.00,-0.01376
1017.50,-0.01364
1018.00,-0.01361
1018.50,-0.01361
1019.00,-0.01360
1019.50,-0.01357
1020.00,-0.01363
1020.50,-0.01363
1021.00,-0.01358
1021.50,-0.01357
1022.00,-0.01355
1022.50,-0.01366
1023.00,-0.01378
1023.50,-0.01372
1024.00,-0.01366
1024.50,-0.01364
1025.00,-0.01360
1025.50,-0.01363
1026.00,-0.01376
1026.50,-0.01379
1027.00,-0.01384
1027.50,-0.01387
1028.00,-0.01395
1028.50,-0.01401
1029.00,-0.01404
1029.50,-0.01414
1030.00,-0.01421
1030.50,-0.01418
1031.00,-0.01419
1031.50,-0.01431
1032.00,-0.01428
1032.50,-0.01436
1033.00,-0.01450
1033.50,-0.01451
1034.00,-0.01453
1034.50,-0.01457
1035.00,-0.01465
1035.50,-0.01457
1036.00,-0.01462
1036.50,-0.01465
1037.00,-0.01477
1037.50,-0.01477
1038.00,-0.01479
1038.50,-0.01479
1039.00,-0.01479
1039.50,-0.01477
1040.00,-0.01468
1040.50,-0.01471
1041.00,-0.01471
1041.50,-0.01472
1042.00,-0.01468
1042.50,-0.01463
1043.00,-0.01468
1043.50,-0.01457
1044.00,-0.01445
1044.50,-0.01445
1045.00,-0.01445
1045.50,-0.01439
1046.00,-0.01433
1046.50,-0.01424
1047.00,-0.01430
1047.50,-0.01424
1048.00,-0.01416
1048.50,-0.01410
1049.00,-0.01404
1049.50,-0.01410
1050.00,-0.01418
1050.50,-0.01408
1051.00,-0.01402
1051.50,-0.01392
1052.00,-0.01358
1052.50,-0.01350
1053.00,-0.01372
1053.50,-0.01369
1054.00,-0.01370
1054.50,-0.01353
1055.00,-0.01317
1055.50,-0.01321
1056.00,-0.01332
1056.50,-0.01329
1057.00,-0.01338
1057.50,-0.01323
1058.00,-0.01305
1058.50,-0.01306
1059.00,-0.01311
1059.50,-0.01318
1060.00,-0.01332
1060.50,-0.01323
1061.00,-0.01321
1061.50,-0.01315
1062.00,-0.01309
1062.50,-0.01318
1063.00,-0.01335
1063.50,-0.01337
1064.00,-0.01334
1064.50,-0.01337
1065.00,-0.01340
1065.50,-0.01344
1066.00,-0.01360
1066.50,-0.01355
1067.00,-0.01349
1067.50,-0.01355
1068.00,-0.01358
1068.50,-0.01372
1069.00,-0.01387
1069.50,-0.01381
1070.00,-0.01378
1070.50,-0.01379
1071.00,-0.01392
1071.50,-0.01390
1072.00,-0.01385
1072.50,-0.01390
1073.00,-0.01398
1073.50,-0.01407
1074.00,-0.01408
1074.50,-0.01411
1075.00,-0.01399
1075.50,-0.01416
1076.00,-0.01437
1076.50,-0.01436
1077.00,-0.01410
1077.50,-0.01421
1078.00,-0.01439
1078.50,-0.01445
1079.00,-0.01430
1079.50,-0.01433
1080.00,-0.01430
1080.50,-0.01437
1081.00,-0.01445
1081.50,-0.01418
1082.00,-0.01393
1082.50,-0.01390
1083.00,-0.01401
1083.50,-0.01413
1084.00,-0.01408
1084.50,-0.01399
1085.00,-0.01389
1085.50,-0.01398
1086.00,-0.01399
1086.50,-0.01382
1087.00,-0.01364
1087.50,-0.01361
1088.00,-0.01360
1088.50,-0.01357
1089.00,-0.01358
1089.50,-0.01349
1090.00,-0.01344
1090.50,-0.01335
1091.00,-0.01328
1091.50,-0.01338
1092.00,-0.01332
1092.50,-0.01323
1093.00,-0.01320
1093.50,-0.01321
1094.00,-0.01331
1094.50,-0.01318
1095.00,-0.01306
1095.50,-0.01286
1096.00,-0.01282
1096.50,-0.01295
1097.00,-0.01305
1097.50,-0.01292
1098.00,-0.01274
1098.50,-0.01274
1099.00,-0.01279
1099.50,-0.01285
1100.00,-0.01282
